N,repeat,scenario,accuracy,rmse,r2,type1,type2,tp,tn,fp,fn,tp_rate,tn_rate,fp_rate,fn_rate,lead_rate,stop_rate,continue_rate,n_should_continue,n_successful_predictions,learned_kernel,learned_length_scale,warning_count
100,33,B,0.99,158.6304381378291,0.014427786616388771,1,0,0,99,0,1,0.0,0.99,0.0,0.01,0.6666666666666666,1.0,0.0,1,100,"0.48**2 * RBF(length_scale=[7.03, 62.3, 60.7, 49.9])",7.026;62.33;60.7;49.86,0
100,34,A,0.99,144.32572578911348,0.0,1,0,0,99,0,1,0.0,0.99,0.0,0.01,0.3333333333333333,1.0,0.0,1,100,"0.223**2 * RBF(length_scale=[0.0707, 0.0534, 0.0542, 0.165, 1.26])",0.07069;0.05337;0.05415;0.1648;1.256,0
100,34,B,0.99,143.13584712754303,0.01642082502927733,1,0,0,99,0,1,0.0,0.99,0.0,0.01,0.6666666666666666,1.0,0.0,1,100,"0.332**2 * RBF(length_scale=[89.5, 0.967, 100, 3.6])",89.5;0.967;100;3.603,1
100,35,A,0.99,167.8373096968663,0.0,1,0,0,99,0,1,0.0,0.99,0.0,0.01,0.3333333333333333,1.0,0.0,1,100,"0.545**2 * RBF(length_scale=[0.0707, 0.0534, 0.0542, 0.165, 1.26])",0.07069;0.05337;0.05415;0.1648;1.256,0
100,35,B,0.99,167.8123944511534,0.0002968755450002414,1,0,0,99,0,1,0.0,0.99,0.0,0.01,0.6666666666666666,1.0,0.0,1,100,"0.545**2 * RBF(length_scale=[35.6, 8.9, 20.5, 0.156])",35.56;8.901;20.52;0.1561,0
100,36,A,0.99,126.62234083660461,3.424692282216757e-05,1,0,0,99,0,1,0.0,0.99,0.0,0.01,0.3333333333333333,1.0,0.0,1,100,"0.0316**2 * RBF(length_scale=[100, 36.7, 12.2, 0.825, 100])",100;36.74;12.19;0.8249;100,3
100,36,B,0.99,126.62396125833713,8.653072708364462e-06,1,0,0,99,0,1,0.0,0.99,0.0,0.01,0.6666666666666666,1.0,0.0,1,100,"0.0316**2 * RBF(length_scale=[100, 10.7, 5.89, 0.0637])",100;10.72;5.895;0.06367,2
100,37,A,0.99,152.61500324939342,0.0,1,0,0,99,0,1,0.0,0.99,0.0,0.01,0.3333333333333333,1.0,0.0,1,100,"0.387**2 * RBF(length_scale=[0.146, 2.8, 0.0361, 0.147, 0.292])",0.1462;2.802;0.03614;0.1474;0.292,0
100,37,B,0.99,152.44822831479885,0.0021843699075321243,1,0,0,99,0,1,0.0,0.99,0.0,0.01,0.6666666666666666,1.0,0.0,1,100,"0.395**2 * RBF(length_scale=[100, 21.4, 0.535, 0.161])",100;21.37;0.5354;0.1615,1
100,38,A,0.99,140.3280642337731,2.7389543499900526e-07,1,0,0,99,0,1,0.0,0.99,0.0,0.01,0.3333333333333333,1.0,0.0,1,100,"0.0316**2 * RBF(length_scale=[30.3, 2.55, 6.8, 0.0126, 100])",30.34;2.548;6.799;0.01263;100,2
100,38,B,0.99,140.3268677730877,1.7326154562291585e-05,1,0,0,99,0,1,0.0,0.99,0.0,0.01,0.6666666666666666,1.0,0.0,1,100,"0.0362**2 * RBF(length_scale=[100, 9.79, 5.03, 0.0345])",100;9.793;5.03;0.03445,1
100,39,A,0.99,149.85335973273024,-2.220446049250313e-16,1,0,0,99,0,1,0.0,0.99,0.0,0.01,0.3333333333333333,1.0,0.0,1,100,"0.344**2 * RBF(length_scale=[63.5, 8.47, 2.48, 0.0421, 0.0421])",63.51;8.472;2.481;0.04208;0.04207,0
100,39,B,0.99,149.8533597327302,0.0,1,0,0,99,0,1,0.0,0.99,0.0,0.01,0.6666666666666666,1.0,0.0,1,100,"0.344**2 * RBF(length_scale=[75.8, 21.4, 0.0707, 0.0534])",75.79;21.37;0.07069;0.05337,0
100,40,A,0.99,152.42703675928843,5.219637122522158e-08,1,0,0,99,0,1,0.0,0.99,0.0,0.01,0.3333333333333333,1.0,0.0,1,100,"0.385**2 * RBF(length_scale=[43.4, 0.108, 4.47, 0.177, 1.2])",43.38;0.1084;4.468;0.1765;1.203,0
100,40,B,0.99,152.4270397663087,1.2741164345797529e-08,1,0,0,99,0,1,0.0,0.99,0.0,0.01,0.6666666666666666,1.0,0.0,1,100,"0.385**2 * RBF(length_scale=[75.8, 21.4, 0.0707, 0.0534])",75.8;21.37;0.07069;0.05337,0
100,41,A,0.99,131.03863115088933,-2.220446049250313e-16,1,0,0,99,0,1,0.0,0.99,0.0,0.01,0.3333333333333333,1.0,0.0,1,100,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
100,41,B,0.99,131.03863113704608,2.1128510052648153e-10,1,0,0,99,0,1,0.0,0.99,0.0,0.01,0.6666666666666666,1.0,0.0,1,100,"0.0316**2 * RBF(length_scale=[63.5, 8.47, 2.48, 0.0421])",63.51;8.472;2.481;0.04208,1
100,42,A,0.99,171.7889774297981,0.0,1,0,0,99,0,1,0.0,0.99,0.0,0.01,0.3333333333333333,1.0,0.0,1,100,"0.574**2 * RBF(length_scale=[0.146, 2.8, 0.0361, 0.147, 0.292])",0.1462;2.802;0.03614;0.1474;0.292,0
100,42,B,0.99,171.78897101553255,7.467609985933876e-08,1,0,0,99,0,1,0.0,0.99,0.0,0.01,0.6666666666666666,1.0,0.0,1,100,"0.574**2 * RBF(length_scale=[63.5, 8.47, 2.48, 0.0421])",63.51;8.472;2.481;0.04208,0
100,43,A,0.99,129.0499595394694,-2.220446049250313e-16,1,0,0,99,0,1,0.0,0.99,0.0,0.01,0.3333333333333333,1.0,0.0,1,100,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
100,43,B,0.99,129.04995951284442,4.126304853357965e-10,1,0,0,99,0,1,0.0,0.99,0.0,0.01,0.6666666666666666,1.0,0.0,1,100,"0.0316**2 * RBF(length_scale=[63.5, 8.47, 2.48, 0.0421])",63.52;8.472;2.481;0.04208,1
100,44,A,0.99,140.00103356128392,0.0,1,0,0,99,0,1,0.0,0.99,0.0,0.01,0.3333333333333333,1.0,0.0,1,100,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
100,44,B,0.99,139.9718418625234,0.0004169777126464824,1,0,0,99,0,1,0.0,0.99,0.0,0.01,0.6666666666666666,1.0,0.0,1,100,"0.102**2 * RBF(length_scale=[100, 59.3, 1.75, 0.984])",100;59.31;1.749;0.9838,1
100,45,A,0.99,132.0147532191787,0.0,1,0,0,99,0,1,0.0,0.99,0.0,0.01,0.3333333333333333,1.0,0.0,1,100,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
100,45,B,0.99,132.01475300968485,3.1737940053844227e-09,1,0,0,99,0,1,0.0,0.99,0.0,0.01,0.6666666666666666,1.0,0.0,1,100,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1])",1;1;1;1,1
100,46,A,0.99,127.48131261020889,0.0,1,0,0,99,0,1,0.0,0.99,0.0,0.01,0.3333333333333333,1.0,0.0,1,100,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
100,46,B,0.99,127.48131228154276,5.1563028291568e-09,1,0,0,99,0,1,0.0,0.99,0.0,0.01,0.6666666666666666,1.0,0.0,1,100,"0.0316**2 * RBF(length_scale=[63.6, 8.47, 2.48, 0.0421])",63.57;8.472;2.481;0.04209,1
100,47,A,0.99,145.08799896954844,4.329011837889141e-08,1,0,0,99,0,1,0.0,0.99,0.0,0.01,0.3333333333333333,1.0,0.0,1,100,"0.244**2 * RBF(length_scale=[29.2, 2.54, 6.8, 0.0121, 75.8])",29.17;2.538;6.797;0.01209;75.8,0
100,47,B,0.99,145.0120260419145,0.001047035927727591,1,0,0,99,0,1,0.0,0.99,0.0,0.01,0.6666666666666666,1.0,0.0,1,100,"0.258**2 * RBF(length_scale=[100, 100, 100, 0.203])",100;100;100;0.2025,3
100,48,A,0.99,143.61092233959022,-2.220446049250313e-16,1,0,0,99,0,1,0.0,0.99,0.0,0.01,0.3333333333333333,1.0,0.0,1,100,"0.2**2 * RBF(length_scale=[43.4, 0.108, 4.47, 0.177, 1.2])",43.38;0.1084;4.468;0.1765;1.203,0
100,48,B,0.99,143.61092233959022,-2.220446049250313e-16,1,0,0,99,0,1,0.0,0.99,0.0,0.01,0.6666666666666666,1.0,0.0,1,100,"0.2**2 * RBF(length_scale=[0.165, 1.26, 0.534, 0.146])",0.1648;1.256;0.5343;0.1462,0
100,49,A,0.99,145.555341177129,3.0360969294207507e-10,1,0,0,99,0,1,0.0,0.99,0.0,0.01,0.3333333333333333,1.0,0.0,1,100,"0.0316**2 * RBF(length_scale=[43.4, 0.108, 4.47, 0.177, 1.2])",43.38;0.1084;4.468;0.1765;1.203,1
100,49,B,0.99,145.46600510097753,0.0012271440131824685,1,0,0,99,0,1,0.0,0.99,0.0,0.01,0.6666666666666666,1.0,0.0,1,100,"0.0702**2 * RBF(length_scale=[36.5, 100, 0.607, 100])",36.47;100;0.6071;100,2
150,0,A,0.9933333333333333,148.4449096602991,0.0,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.3333333333333333,1.0,0.0,1,150,"0.319**2 * RBF(length_scale=[0.0707, 0.0534, 0.0542, 0.165, 1.26])",0.07069;0.05337;0.05415;0.1648;1.256,0
150,0,B,0.9933333333333333,146.73989693737687,0.022839732062652773,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.6666666666666666,1.0,0.0,1,150,"0.387**2 * RBF(length_scale=[100, 1.53, 0.786, 3.14])",100;1.526;0.7865;3.137,1
150,1,A,0.9933333333333333,124.36695594752996,2.906835883109693e-10,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.3333333333333333,1.0,0.0,1,150,"0.0316**2 * RBF(length_scale=[0.0549, 75.6, 12.6, 57.3, 38])",0.05488;75.57;12.6;57.28;37.96,1
150,1,B,0.9933333333333333,124.36695587320895,1.4858725361222014e-09,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.6666666666666666,1.0,0.0,1,150,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1])",1;1;1;1,1
150,2,A,0.9933333333333333,132.66156330696828,0.0,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.3333333333333333,1.0,0.0,1,150,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
150,2,B,0.9933333333333333,132.66140488017365,2.3884340885071964e-06,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.6666666666666666,1.0,0.0,1,150,"0.0316**2 * RBF(length_scale=[45.1, 21.6, 0.118, 0.206])",45.06;21.59;0.1183;0.2058,1
150,3,A,0.9933333333333333,131.11480944107996,1.1773628738609432e-09,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.3333333333333333,1.0,0.0,1,150,"0.0316**2 * RBF(length_scale=[43.4, 0.108, 4.47, 0.177, 1.2])",43.38;0.1084;4.468;0.1765;1.203,1
150,3,B,0.9933333333333333,131.11480951826482,0.0,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.6666666666666666,1.0,0.0,1,150,"0.0316**2 * RBF(length_scale=[0.0171, 29.2, 2.54, 6.8])",0.01707;29.15;2.538;6.797,1
150,4,A,0.9933333333333333,134.6597490982396,1.2212453270876722e-15,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.3333333333333333,1.0,0.0,1,150,"0.0316**2 * RBF(length_scale=[0.0549, 75.6, 12.6, 57.3, 38])",0.05488;75.57;12.6;57.28;37.96,1
150,4,B,0.9933333333333333,134.65974909823962,5.551115123125783e-16,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.6666666666666666,1.0,0.0,1,150,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1])",1;1;1;1,1
150,5,A,0.9933333333333333,140.80475167899272,3.3306690738754696e-16,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.3333333333333333,1.0,0.0,1,150,"0.0383**2 * RBF(length_scale=[0.0549, 75.6, 12.6, 57.3, 38])",0.05488;75.57;12.6;57.28;37.96,0
150,5,B,0.9933333333333333,140.8047498224101,2.637102269886782e-08,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.6666666666666666,1.0,0.0,1,150,"0.0392**2 * RBF(length_scale=[70.7, 8.47, 2.49, 0.0424])",70.71;8.472;2.487;0.04245,0
150,6,A,0.9933333333333333,126.5257644350935,0.0,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.3333333333333333,1.0,0.0,1,150,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
150,6,B,0.9933333333333333,126.52576443138761,5.857936358211191e-11,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.6666666666666666,1.0,0.0,1,150,"0.0316**2 * RBF(length_scale=[75.8, 21.4, 0.0707, 0.0534])",75.79;21.37;0.07069;0.05337,1
150,7,A,0.9933333333333333,130.86083470215755,7.336071480534834e-05,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.3333333333333333,1.0,0.0,1,150,"0.0316**2 * RBF(length_scale=[100, 24.5, 34.6, 0.929, 100])",100;24.54;34.56;0.9286;100,3
150,7,B,0.9933333333333333,130.85921380703178,9.813155142157637e-05,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.6666666666666666,1.0,0.0,1,150,"0.0316**2 * RBF(length_scale=[100, 21.5, 51.4, 0.169])",100;21.53;51.37;0.1691,2
150,8,A,0.9933333333333333,134.07406193415287,2.4622603056356773e-05,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.3333333333333333,1.0,0.0,1,150,"0.0316**2 * RBF(length_scale=[100, 12, 9.14, 0.0545, 100])",100;12;9.144;0.05449;100,3
150,8,B,0.9933333333333333,134.07409982987355,2.4057321563075718e-05,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.6666666666666666,1.0,0.0,1,150,"0.0316**2 * RBF(length_scale=[100, 13.7, 8.49, 0.0346])",100;13.71;8.487;0.0346,2
150,9,A,0.9933333333333333,144.5590970978296,0.0,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.3333333333333333,1.0,0.0,1,150,"0.23**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,0
150,9,B,0.9933333333333333,144.55908473153713,1.7108977834467964e-07,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.6666666666666666,1.0,0.0,1,150,"0.23**2 * RBF(length_scale=[75.9, 21.4, 0.0707, 0.0534])",75.9;21.37;0.0707;0.05338,0
150,10,A,0.9933333333333333,144.44724675209696,2.1004592509754616e-09,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.3333333333333333,1.0,0.0,1,150,"0.226**2 * RBF(length_scale=[0.0549, 75.6, 12.6, 57.3, 38])",0.05488;75.57;12.6;57.28;37.96,0
150,10,B,0.9933333333333333,144.44724689912474,6.472944402702296e-11,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.6666666666666666,1.0,0.0,1,150,"0.226**2 * RBF(length_scale=[75.8, 21.4, 0.0707, 0.0534])",75.79;21.37;0.07069;0.05337,0
150,11,A,0.9933333333333333,148.93555682321514,-2.220446049250313e-16,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.3333333333333333,1.0,0.0,1,150,"0.328**2 * RBF(length_scale=[63.5, 8.47, 2.48, 0.0421, 0.0421])",63.51;8.472;2.481;0.04208;0.04207,0
150,11,B,0.9933333333333333,148.88227629207722,0.0007153563853714573,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.6666666666666666,1.0,0.0,1,150,"0.331**2 * RBF(length_scale=[100, 0.705, 100, 0.137])",100;0.7046;100;0.1367,2
150,12,A,0.9933333333333333,150.83637473696183,0.0,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.3333333333333333,1.0,0.0,1,150,"0.36**2 * RBF(length_scale=[0.0707, 0.0534, 0.0542, 0.165, 1.26])",0.07069;0.05337;0.05415;0.1648;1.256,0
150,12,B,0.9933333333333333,150.83637473696183,0.0,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.6666666666666666,1.0,0.0,1,150,"0.36**2 * RBF(length_scale=[0.165, 1.26, 0.534, 0.146])",0.1648;1.256;0.5343;0.1462,0
150,13,A,0.9933333333333333,129.38220889692153,0.0,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.3333333333333333,1.0,0.0,1,150,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
150,13,B,0.9933333333333333,129.38220889692153,0.0,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.6666666666666666,1.0,0.0,1,150,"0.0316**2 * RBF(length_scale=[0.0171, 29.2, 2.54, 6.8])",0.01707;29.15;2.538;6.797,1
150,14,A,0.9933333333333333,128.16148555389165,1.630554335996237e-08,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.3333333333333333,1.0,0.0,1,150,"0.0316**2 * RBF(length_scale=[29.2, 2.54, 6.8, 0.0121, 75.8])",29.15;2.538;6.797;0.01209;75.83,1
150,14,B,0.9933333333333333,128.14914956087284,0.00019251406059095366,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.6666666666666666,1.0,0.0,1,150,"0.0316**2 * RBF(length_scale=[100, 48.8, 0.583, 39.4])",100;48.79;0.5833;39.41,2
150,15,A,0.9933333333333333,133.58191674759652,0.0,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.3333333333333333,1.0,0.0,1,150,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
150,15,B,0.9933333333333333,133.58191674759652,0.0,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.6666666666666666,1.0,0.0,1,150,"0.0316**2 * RBF(length_scale=[0.0171, 29.2, 2.54, 6.8])",0.01707;29.15;2.538;6.797,1
150,16,A,0.9933333333333333,127.59979982395569,0.0,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.3333333333333333,1.0,0.0,1,150,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
150,16,B,0.9933333333333333,127.59979982395569,0.0,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.6666666666666666,1.0,0.0,1,150,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1])",1;1;1;1,1
150,17,A,0.9933333333333333,130.59809967724863,1.3235223115914962e-05,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.3333333333333333,1.0,0.0,1,150,"0.0316**2 * RBF(length_scale=[100, 0.743, 4.72, 0.178, 1.21])",100;0.7428;4.717;0.1778;1.209,2
150,17,B,0.9933333333333333,130.59667056425909,3.5120476565619896e-05,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.6666666666666666,1.0,0.0,1,150,"0.0316**2 * RBF(length_scale=[100, 8.48, 100, 0.31])",100;8.482;100;0.3097,3
150,18,A,0.9933333333333333,155.06158869068014,1.0244341031029336e-07,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.3333333333333333,1.0,0.0,1,150,"0.42**2 * RBF(length_scale=[29.2, 2.54, 6.8, 0.0121, 75.8])",29.16;2.538;6.797;0.01209;75.8,0
150,18,B,0.9933333333333333,151.59912157484152,0.04416073562142775,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.6666666666666666,1.0,0.0,1,150,"0.471**2 * RBF(length_scale=[100, 100, 100, 1.19])",100;100;100;1.191,3
150,19,A,0.9933333333333333,144.50283983370073,0.0015231001343961603,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.3333333333333333,1.0,0.0,1,150,"0.252**2 * RBF(length_scale=[0.375, 75.6, 12.9, 100, 100])",0.3747;75.6;12.95;100;100,2
150,19,B,0.9933333333333333,143.79856636470848,0.011232074320091212,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.6666666666666666,1.0,0.0,1,150,"0.318**2 * RBF(length_scale=[90.7, 1.07, 100, 1.92])",90.69;1.068;100;1.923,1
150,20,A,0.9933333333333333,123.90988081819181,0.0,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.3333333333333333,1.0,0.0,1,150,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
150,20,B,0.9933333333333333,123.90797439337,3.077091420800038e-05,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.6666666666666666,1.0,0.0,1,150,"0.0316**2 * RBF(length_scale=[100, 10, 17.4, 0.114])",100;9.999;17.43;0.1143,2
150,21,A,0.9933333333333333,135.11123135050715,3.2529534621517087e-14,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.3333333333333333,1.0,0.0,1,150,"0.0316**2 * RBF(length_scale=[0.0549, 75.6, 12.6, 57.3, 38])",0.05488;75.57;12.6;57.28;37.96,1
150,21,B,0.9933333333333333,135.11062083392443,9.037223619001722e-06,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.6666666666666666,1.0,0.0,1,150,"0.0316**2 * RBF(length_scale=[100, 8.69, 7.29, 0.0954])",100;8.694;7.286;0.09544,2
150,22,A,0.9933333333333333,153.25671803389977,0.0,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.3333333333333333,1.0,0.0,1,150,"0.396**2 * RBF(length_scale=[0.0549, 75.6, 12.6, 57.3, 38])",0.05488;75.57;12.6;57.28;37.96,0
150,22,B,0.9933333333333333,153.1871006109729,0.0009083009454425861,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.6666666666666666,1.0,0.0,1,150,"0.402**2 * RBF(length_scale=[3.56, 100, 100, 3.91])",3.557;100;100;3.911,2
150,23,A,0.9933333333333333,146.88622989765938,0.0,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.3333333333333333,1.0,0.0,1,150,"0.287**2 * RBF(length_scale=[48.7, 0.0226, 0.0608, 0.0152, 0.2])",48.7;0.02259;0.0608;0.01517;0.2001,0
150,23,B,0.9933333333333333,146.88622989765938,0.0,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.6666666666666666,1.0,0.0,1,150,"0.287**2 * RBF(length_scale=[0.0361, 0.147, 0.292, 0.667])",0.03614;0.1474;0.292;0.6672,0
150,24,A,0.9933333333333333,139.05534287879803,1.5614787240991745e-09,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.3333333333333333,1.0,0.0,1,150,"0.0316**2 * RBF(length_scale=[29.2, 2.54, 6.8, 0.0121, 75.8])",29.15;2.538;6.797;0.01209;75.83,1
150,24,B,0.9933333333333333,139.05318650315778,3.101596009802421e-05,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.6666666666666666,1.0,0.0,1,150,"0.0316**2 * RBF(length_scale=[50.8, 10.7, 14.8, 0.642])",50.78;10.69;14.75;0.6417,1
150,25,A,0.9933333333333333,146.7067176706375,1.1102230246251565e-15,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.3333333333333333,1.0,0.0,1,150,"0.283**2 * RBF(length_scale=[43.4, 0.108, 4.47, 0.177, 1.2])",43.38;0.1084;4.468;0.1765;1.203,0
150,25,B,0.9933333333333333,146.67642646226727,0.0004129065344643523,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.6666666666666666,1.0,0.0,1,150,"0.286**2 * RBF(length_scale=[100, 100, 58.3, 0.0917])",100;100;58.27;0.09166,2
150,26,A,0.9933333333333333,141.2774972086665,0.0,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.3333333333333333,1.0,0.0,1,150,"0.0903**2 * RBF(length_scale=[0.146, 2.8, 0.0361, 0.147, 0.292])",0.1462;2.802;0.03614;0.1474;0.292,0
150,26,B,0.9933333333333333,141.27651501707422,1.3904382473950427e-05,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.6666666666666666,1.0,0.0,1,150,"0.0946**2 * RBF(length_scale=[100, 8.48, 2.62, 0.0464])",100;8.477;2.618;0.04642,1
150,27,A,0.9933333333333333,128.77185519189345,7.771561172376096e-16,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.3333333333333333,1.0,0.0,1,150,"0.0316**2 * RBF(length_scale=[29.2, 2.54, 6.8, 0.0121, 75.8])",29.15;2.538;6.797;0.01209;75.79,1
150,27,B,0.9933333333333333,128.77135168117505,7.820182963524935e-06,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.6666666666666666,1.0,0.0,1,150,"0.0316**2 * RBF(length_scale=[100, 8.85, 4.19, 0.285])",100;8.847;4.194;0.2849,2
150,28,A,0.9933333333333333,146.51525070517533,0.0,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.3333333333333333,1.0,0.0,1,150,"0.279**2 * RBF(length_scale=[43.4, 0.108, 4.47, 0.177, 1.2])",43.38;0.1084;4.468;0.1765;1.203,0
150,28,B,0.9933333333333333,146.51525070517533,1.1102230246251565e-16,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.6666666666666666,1.0,0.0,1,150,"0.279**2 * RBF(length_scale=[0.957, 0.0137, 43.4, 0.108])",0.9565;0.01373;43.38;0.1084,0
150,29,A,0.9933333333333333,139.54935638748682,-2.220446049250313e-16,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.3333333333333333,1.0,0.0,1,150,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
150,29,B,0.9933333333333333,139.54935563504108,1.0783937076652705e-08,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.6666666666666666,1.0,0.0,1,150,"0.0316**2 * RBF(length_scale=[75.8, 21.4, 0.0707, 0.0535])",75.82;21.37;0.0707;0.0535,1
150,30,A,0.9933333333333333,138.52288627208102,1.1981118319681627e-09,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.3333333333333333,1.0,0.0,1,150,"0.0316**2 * RBF(length_scale=[0.0549, 75.6, 12.6, 57.3, 38])",0.05488;75.57;12.6;57.29;37.96,1
150,30,B,0.9933333333333333,138.5222536506433,9.134995556991932e-06,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.6666666666666666,1.0,0.0,1,150,"0.0316**2 * RBF(length_scale=[87.7, 25.1, 0.0739, 1.94])",87.69;25.14;0.0739;1.944,1
150,31,A,0.9933333333333333,136.44177629948933,0.0,1,0,0,149,0,1,0.0,0.9933333333333333,0.0,0.006666666666666667,0.3333333333333333,1.0,0.0,1,150,"0.0316**2 * RBF(length_scale=[1, 1, 1, 1, 1])",1;1;1;1;1,1
